id,name,label,wiki_url,alma_mater,birth_date,birth_place,children,death_date,education,nationality,occupation,spouse
1109,Turgut Özal,Person,https://vi.wikipedia.org/wiki/Turgut_%C3%96zal,Đại học Kỹ thuật Istanbul,"13 tháng 10; năm; 1927; Malatya; ,; Thổ Nhĩ Kỳ",,3,"17 tháng 4; năm; 1993; (65 tuổi); Ankara; ,; Turkey",,,,
1110,Trần Đức Lương,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_%C4%90%E1%BB%A9c_L%C6%B0%C6%A1ng,Trường Đại học Mỏ – Địa chất Hà Nội (1966–1970),"(; 1937-05-05; ); 5 tháng 5, 1937; Phổ Khánh; ,; Đức Phổ; ,; Quảng Ngãi; ,; Liên bang Đông Dương",,2 ( bao gồm Trần Tuấn Anh ),"20 tháng 5 năm 2025 (88 tuổi); Hà Nội; ,; Việt Nam",,,,
1111,Trần Thủy Biển,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_Th%E1%BB%A7y_Bi%E1%BB%83n,Đại học quốc lập Đài Loan,"12 tháng 10, 1950; (75 tuổi); Quan Điền, Đài Nam; ,; Đài Nam; ,; Đài Loan",,,,,Trung Hoa Dân Quốc (Đài Loan),,
1112,Tào Ngu,Person,https://vi.wikipedia.org/wiki/T%C3%A0o_Ngu,Trường trung học Nam Khai; Đại học Nam Khai; Đại học Thanh Hoa,"Vạn Gia Bảo; (; 1910-09-24; ); 24 tháng 9, 1910; Thiên Tân",,"Daughter: Wan Fang , Wan Huan, etc.","13 tháng 12, 1996; (1996-12-13); (86 tuổi); Bắc Kinh",Đại học,Trung Quốc,"Nhà biên kịch , Nhà văn",
1113,Tôn Nghiệp Lễ,Person,https://vi.wikipedia.org/wiki/T%C3%B4n_Nghi%E1%BB%87p_L%E1%BB%85,Đại học Bắc Kinh,"9 tháng 12, 1964; (60 tuổi); An Khâu; ,; Sơn Đông",,,,Thạc sĩ Sử học; Nghiên cứu viên,Trung Quốc,Biên tập viên; Nhà sử học; Chính trị gia,
1114,Trần Văn Đôn,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_V%C4%83n_%C4%90%C3%B4n,"-Trường Tiểu học La San Taberd, Sài Gòn; -Trường Trung học Lycėe Chasseloup-Laubat, Sài Gòn; -Trường Cao đẳng Thương mại Paris, Pháp; -Trường Hạ sĩ quan Trừ bị Saint Maicent, Pháp; -Trường Võ bị Tông, Sơn Tây; -Trường Cao đẳng Quốc phòng (École Supérieure de Geurre) tại Paris, Pháp","19 tháng 8; năm; 1917; Cauderan, Gironde,; Bordeaux; ,; Pháp",,2 người con trai:; Trần Văn Đức; Trần Văn Thanh,"1998; (81 tuổi); Arkansas; ,; Hoa Kỳ",Tú tài toàn phần Pháp,Pháp; Việt Nam Cộng hòa,"Quân nhân, chính khách",
1115,Tăng Khánh Hồng,Person,https://vi.wikipedia.org/wiki/T%C4%83ng_Kh%C3%A1nh_H%E1%BB%93ng,Đại học Công nghệ Bắc Kinh,"30 tháng 7, 1939; (86 tuổi); Cát An; , tỉnh; Giang Tây; ,; Trung Hoa Dân Quốc",,Tăng Vĩ,,,,,
1116,Tề Tâm,Person,https://vi.wikipedia.org/wiki/T%E1%BB%81_T%C3%A2m,Trường Đảng Trung ương,"3 tháng 11, 1926; (98 tuổi); Cao Dương; ,; Hà Bắc; ,; Trung Quốc",,Tập Kiều Kiều; Tập An An; Tập Cận Bình; Tập Viễn Bình,,Đại học Quân sự và Chính trị kháng Nhật,Trung Quốc,,
1118,Tôn Thất Đính,Person,https://vi.wikipedia.org/wiki/T%C3%B4n_Th%E1%BA%A5t_%C4%90%C3%ADnh,"-Trường Trung học Phổ thông ở Huế; -Trường Võ bị Quốc gia tại Huế; -Trường Kỵ binh Saumur (École de cavalerie de Saumur), Pháp; -Trung tâm Nghiên cứu Quân sự Hà Nội; -Học viện quân sự Fort Leavenworth, Kansas, Hoa Kỳ; -Trường Cao đẳng Chiến tranh, Okinawa, Nhật Bản","20 tháng 11; năm; 1926; Huế; ,; Thừa Thiên; ,; Liên bang Đông Dương",,"4 người con (2 trai, 2 gái); Tôn Thất Hoàng Hưng; Tôn Nữ hoàng Linh; Tôn Thất Hoàng Huy; Tôn Nữ hoàng Lan","21 tháng 11; năm; 2013; (; 87; tuổi); Santa Ana; ,; California; ,; Hoa Kỳ",Tú tài bán phần,Hoa Kỳ; Việt Nam Cộng hòa,-Quân nhân; -Chính khách,
1119,Trịnh Sách Khiết,Person,https://vi.wikipedia.org/wiki/Tr%E1%BB%8Bnh_S%C3%A1ch_Khi%E1%BA%BFt,Đại học Công nghệ Nam Kinh; Đại học Hạ Môn; Trường Đảng Trung ương,"10 tháng 11, 1961; (63 tuổi); Chương Châu; ,; Phúc Kiến; ,; Trung Quốc",,,,Thạc sĩ Quản trị kinh doanh; Cao cấp công trình sư,Trung Quốc,Chính trị gia,
1120,Tưởng Kinh Quốc,Person,https://vi.wikipedia.org/wiki/T%C6%B0%E1%BB%9Fng_Kinh_Qu%E1%BB%91c,Đại học Tôn Dật Tiên Moskva,"(; 1910-04-27; ); 27 tháng 4 năm 1910; Phụng Hóa; ,; Chiết Giang; ,; Trung Quốc",,Tưởng Hiếu Văn; (1935-1989); Tưởng Hiếu Chương; (1936-); Tưởng Hiếu Từ; (1941-1996); Tưởng Hiếu Nghiêm; (1941-); Tưởng Hiếu Vũ; (1945-1991); Tưởng Hiếu Dũng; (1948-1996),"13 tháng 1 năm 1988; (1988-01-13); (77 tuổi); Đài Bắc; ,; Trung Hoa Dân Quốc",,Người Hoa,nhà chính trị,
1121,Ulf Kristersson,Person,https://vi.wikipedia.org/wiki/Ulf_Kristersson,Đại học Uppsala,"Ulf Hjalmar Kristersson; 29 tháng 12, 1963; (61 tuổi); Lund; , Thụy Điển",,3,,,,,
1122,Urho Kekkonen,Person,https://vi.wikipedia.org/wiki/Urho_Kekkonen,Đại học Helsinki,"3 tháng 9; năm; 1900; Pielavesi; ,; Đại Công quốc Phần Lan; ,; Đế quốc Nga",,"Matti , Taneli","31 tháng 8; năm; 1986; (85 tuổi); Helsinki; ,; Phần Lan",,,,
1123,Umaru Musa Yar'Adua,Person,https://vi.wikipedia.org/wiki/Umaru_Musa_Yar%27Adua,Barewa College Đại học Ahmadu Belloy,"(; 1951-08-16; ); 16 tháng 8 năm 1951; Katsina; ,; bang Katsina; , Nigeria",,Nine,"5 tháng 5 năm 2010; (2010-05-05); (58 tuổi); Aso Villa; ,; Abuja; ,; FCT",,Nigeria,,
1124,Urbano Rattazzi,Person,https://vi.wikipedia.org/wiki/Urbano_Rattazzi,Đại học Turin,"29 tháng 6; năm; 1808; Alessandria; ,; Đệ nhất Đế chế Pháp",,Romana Rattazzi,"5 tháng 6; năm; 1873; (64 tuổi); Frosinone; ,; Vương quốc Ý",,,,
1125,Tưởng Giới Thạch,Person,https://vi.wikipedia.org/wiki/T%C6%B0%E1%BB%9Fng_Gi%E1%BB%9Bi_Th%E1%BA%A1ch,"Trường Shinbu Tokyo, Trung đoàn 13 Binh đoàn Pháo dã chiến Takata","Tưởng Thụy Nguyên; (; 1887-10-31; ); 31 tháng 10 năm 1887; trấn Khê Khẩu, huyện; Phụng Hóa; , phủ; Ninh Ba; , tỉnh; Chiết Giang; ,; Đại Thanh",,Tưởng Kinh Quốc; Tưởng Vĩ Quốc; Tưởng Giao Quang,"5 tháng 4 năm 1975; (1975-04-05); (87 tuổi); khu; Sỹ Lâm; , thành phố; Đài Bắc; ,; Trung Hoa Dân Quốc",Trường Lục quân Bảo Định,Trung Hoa Dân Quốc,"Nhà chính trị, nhà quân sự",
1126,Uchibori Masao,Person,https://vi.wikipedia.org/wiki/Uchibori_Masao,Đại học Tokyo,"26 tháng 3, 1964; (61 tuổi); Thành phố Nagano; ,; Tỉnh Nagano; ,; Nhật Bản",,,,,,,
1128,Tôn Trung Sơn,Person,https://vi.wikipedia.org/wiki/T%C3%B4n_Trung_S%C6%A1n,"Trường đại học Tây Y Hồng Kông cho người Hoa (香港華人西醫書院, Hương Cảng Hoa nhân Tây y thư viện )","(; 1866-11-12; ); 12 tháng 11, 1866; làng Thuý Hanh, trấn; Hương Sơn; , phủ; Quảng Châu; , tỉnh; Quảng Đông; ,; Đại Thanh",,,"12 tháng 3, 1925; (1925-03-12); (58 tuổi); Bắc Kinh; ,; Trung Hoa Dân Quốc",,Trung Hoa Dân Quốc,"Thầy thuốc , Nhà chính trị , Nhà cách mạng , Nhà văn",
1129,V. V. Giri,Person,https://vi.wikipedia.org/wiki/V._V._Giri,Đại học Khallikote; Đại học Dublin,"Varahagiri Venkata Giri; 10 tháng 8; năm; 1894; Berhampur; ,; Tỉnh Bengal; ,; Ấn Độ thuộc Anh; (nay là; Odisha; , Ấn Độ)",,,"24 tháng 6; năm; 1980; (85 tuổi); Madras; ,; Tamil Nadu; ,; Ấn Độ; (nay là; Chennai; )",,,,
1130,Ursula von der Leyen,Person,https://vi.wikipedia.org/wiki/Ursula_von_der_Leyen,University of Göttingen; University of Münster; London School of Economics; Hannover Medical School,"8 tháng 10, 1958; (67 tuổi); Ixelles,; Bỉ",,7,,,,,
1131,V. P. Singh,Person,https://vi.wikipedia.org/wiki/V._P._Singh,Đại học Allahabad; Đại học Pune,"Vishwanath Pratap Singh; 25 tháng 6; năm; 1931; Allahabad; ,; Liên hiệp Các tỉnh; ,; Ấn Độ thuộc Anh; (nay là; Uttar Pradesh; ,; Ấn Độ; )",,,"27 tháng 11; năm; 2008; (77 tuổi); New Delhi; ,; Ấn Độ",,,,
1132,Uông Dương,Person,https://vi.wikipedia.org/wiki/U%C3%B4ng_D%C6%B0%C6%A1ng,Trường Đảng Trung ương Đảng Cộng sản Trung Quốc; Đại học Khoa học Kỹ thuật Trung Quốc,"12 tháng 3, 1955; (70 tuổi); Túc Châu; , tỉnh; An Huy",,,,Thạc sĩ Kỹ thuật,,,
1133,Valdis Dombrovskis,Person,https://vi.wikipedia.org/wiki/Valdis_Dombrovskis,Đại học Latvia; Đại học Kỹ thuật Riga,"5 tháng 8, 1971; (54 tuổi); Riga; ,; Latvia",,,,,,,
1134,Victor Ponta,Person,https://vi.wikipedia.org/wiki/Victor_Ponta,Đại học Bucharest; Đại học Quốc phòng,"Victor-Viorel Ponta; 20 tháng 9, 1972; (53 tuổi); Bucharest; ,; Romania",,2,,,,,
1135,Vicente Fox,Person,https://vi.wikipedia.org/wiki/Vicente_Fox,Universidad Iberoamericana; Harvard Business School,"Vicente Fox Quesada; 2 tháng 7, 1942; (83 tuổi); Thành phố México; , México; [; cần dẫn nguồn; ]",,,,,,Doanh nhân chính khách,
1136,Viktor Andriyovych Yushchenko,Person,https://vi.wikipedia.org/wiki/Viktor_Andriyovych_Yushchenko,Đại học Kinh tế Quốc gia Ternopil; Học viện Ngân hàng,"Viktor Andriyovych Yushchenko; 23 tháng 2; năm; 1954; (71 tuổi); Khoruzhivka; ,; Sumy Oblast; ,; CHXHCNXV Ukraina; ,; Liên Xô",,"Vitalina, Andriy, Sophia, Khrystyna, Taras",,,,,
1137,Tưởng Vĩ Quốc,Person,https://vi.wikipedia.org/wiki/T%C6%B0%E1%BB%9Fng_V%C4%A9_Qu%E1%BB%91c,Đại học Tô Châu; Học viện quân sự trung ương; Học viện quân sự Munich; Đại học quốc phòng,"6 tháng 10 năm 1916; Tokyo; ,; Đế quốc Nhật Bản",,Tưởng Hiếu Cương,"22 tháng 9 năm 1997; (1997-09-22); (80 tuổi); Đài Bắc; ,; Đài Loan",,,,
1138,Vincent Auriol,Person,https://vi.wikipedia.org/wiki/Vincent_Auriol,Toulouse 1 University Capitole,"27 tháng 8; năm; 1884; Revel; ,; Đệ tam Cộng hoà Pháp",,,"1 tháng 1; năm; 1966; (81 tuổi); Paris; ,; Pháp",,,,
1139,Viorica Dăncilă,Person,https://vi.wikipedia.org/wiki/Viorica_D%C4%83ncil%C4%83,Đại học Dầu khí; Đại học chính trị quốc gia và hành chính công,"Vasilica Viorica Nica; [; 1; ]; 16 tháng 12, 1963; (61 tuổi); Roșiorii de Vede; ,; România",,1,,,,,
1140,Trương Quốc Thanh,Person,https://vi.wikipedia.org/wiki/Tr%C6%B0%C6%A1ng_Qu%E1%BB%91c_Thanh,"Đại học Khoa học và Công nghệ Trường Xuân; Đại học Khoa học và Công nghệ Nam Kinh; Trường Kinh tế và Quản lý,; Đại học Thanh Hoa; Trường Kinh doanh; ,; Đại học Harvard; Trường Đảng Trung ương","tháng 8, 1964 (61 tuổi)",,,,Tiến sĩ Kinh tế học; Cao cấp công trình sư cấp Nghiên cứu viên,Trung Quốc,Nhà khoa học; Chính trị gia,
1141,Viktor Fedorovych Yanukovych,Person,https://vi.wikipedia.org/wiki/Viktor_Fedorovych_Yanukovych,Đại học Kỹ thuật Quốc gia Donetsk; Đại học Tài chính và Thương mại Quốc tế Quốc gia Ukraina,"Viktor Fedorovych Yanukovych; 9 tháng 7, 1950; (75 tuổi); [; 1; ]; Yenakiieve; ,; Vùng Donetsk; ,; CHXHCNXV Ukraina; ,; Liên Xô; [; 1; ]",,Oleksandr; (sinh 1973); Viktor; (1981–2015),,,,,
1143,Vassiliki Thanou-Christophilou,Person,https://vi.wikipedia.org/wiki/Vassiliki_Thanou-Christophilou,Đại học Athens; Đại học Paris II,"3 tháng 11, 1950; (74 tuổi); Chalcis; ,; Hy Lạp",,3,,,,,
1144,Virginia Woolf,Person,https://vi.wikipedia.org/wiki/Virginia_Woolf,Đại học Nhà vua Luân Đôn,"Adeline Virginia Stephen; (; 1882-01-25; ); 25 tháng 1 năm 1882; Luân Đôn; ,; Anh; ,; Anh Quốc",,,"28 tháng 3 năm 1941; (1941-03-28); (59 tuổi); Lewes; ,; Đông Sussex; ,; Anh; ,; Anh Quốc",,,Tiểu thuyết gia nhà viết tiểu luận người xuất bản nhà phê bình,
1145,Valéry Giscard d'Estaing,Person,https://vi.wikipedia.org/wiki/Val%C3%A9ry_Giscard_d%27Estaing,Trường Bách khoa Paris; Trường Hành chính quốc gia,"Valéry Marie René Georges Giscard d'Estaing; (; 1926-02-02; ); 2 tháng 2 năm 1926; Koblenz; ,; Cộng hoà Weimar",,Valérie-Anne; Henri; Louis; Jacinte,"2 tháng 12 năm 2020; (2020-12-02); (94 tuổi); Loir-et-Cher; ,; Pháp",,,,
1146,Vu Vĩ Quốc,Person,https://vi.wikipedia.org/wiki/Vu_V%C4%A9_Qu%E1%BB%91c,Đại học Nhân dân Trung Quốc; Đại học Hạ Môn,"tháng 10, 1955 (69–70 tuổi); Thái Thương; , tỉnh; Giang Tô",,,,,,,
1147,Volodymyr Groysman,Person,https://vi.wikipedia.org/wiki/Volodymyr_Groysman,Học viện Quản trị Nhân sự; National Academy of Management,"Volodymyr Borysovych Groysman; 20 tháng 1, 1978; (47 tuổi); Vinnytsia; ,; Liên Xô; (nay là; Ukraina; )",,,,,,,
1149,Vũ Văn Mẫu,Person,https://vi.wikipedia.org/wiki/V%C5%A9_V%C4%83n_M%E1%BA%ABu,"Trường Bưởi , Hà Nội Trường Albert Sarraut , Hà Nội Đại học Luật khoa Paris, Pháp Trường Đại học Luật Đông Dương","25 tháng 7 năm 1914; Quất Động; ,; Thường Tín; ,; Hà Đông; ,; Liên bang Đông Dương",,Vũ Hoàng Anh Vũ Thị Việt Hương Vũ Hoàng Dũng Vũ Hoàng Châu Vũ Hoàng Đạt,"20 tháng 8 năm 1998; (1998-08-20); (84 tuổi); Paris; ,; Pháp","Tiến sĩ Luật, Luật gia",,"Luật sư , chính trị gia, giáo sư",
1151,Võ Văn Thưởng,Person,https://vi.wikipedia.org/wiki/V%C3%B5_V%C4%83n_Th%C6%B0%E1%BB%9Fng,Trường Đại học Tổng hợp Thành phố Hồ Chí Minh; (1988–1992); Trường Đại học Khoa học Xã hội và Nhân văn; Học viện Hành chính Quốc gia; Học viện Chính trị Quốc gia Hồ Chí Minh,"13 tháng 12, 1970; (54 tuổi); An Phước; ,; Mang Thít; ,; Vĩnh Long; ,; Việt Nam Cộng hòa",,,,Thạc sĩ; Triết học; Cử nhân; Quản lý; Hành chính công; Cao cấp lí luận chính trị,Việt Nam,,
1153,Vladimir Vladimirovich Putin,Person,https://vi.wikipedia.org/wiki/Vladimir_Vladimirovich_Putin,Đại học Tổng hợp Leningrad,"Vladimir Vladimirovich Putin; 7 tháng 10, 1952; (73 tuổi); Leningrad; ,; CHXHCNXV Liên bang Nga; ,; Liên Xô",,Maria Putina; Yekaterina Shkrebneva,,,Nga,,
1154,Václav Havel,Person,https://vi.wikipedia.org/wiki/V%C3%A1clav_Havel,Đại học Công nghệ Cộng hoà Séc; Học viện Biểu diễn Nghệ thuật,"5 tháng 10; năm; 1936; Praha; ,; Tiệp Khắc",,một con riêng,"18 tháng 12; năm; 2011; (75 tuổi); Vlčice; ,; Cộng hòa Séc",,,,
1155,Võ Thị Ánh Xuân,Person,https://vi.wikipedia.org/wiki/V%C3%B5_Th%E1%BB%8B_%C3%81nh_Xu%C3%A2n,Học viện Hành chính Quốc gia; Đại học Cần Thơ,"8 tháng 1, 1970; (55 tuổi); Thới Sơn; , Tịnh Biên, An Giang,; Việt Nam Cộng Hòa",,,,Cử nhân; Sư phạm hóa học; Thạc sĩ; Quản lý công,,,
1156,Vương Hiểu Bình,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Hi%E1%BB%83u_B%C3%ACnh,Đại học Chính Pháp Trung Quốc,"tháng 3, 1964 (61 tuổi); Đoàn Phong; ,; Hoàng Cương, Hồ Bắc",,,,Thạc sĩ Luật học,Trung Quốc,Chính trị gia,
1157,Vương Quân (sinh năm 1958),Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Qu%C3%A2n_%28sinh_n%C4%83m_1958%29,Đại học Bắc Kinh,"tháng 11, 1958 (66 tuổi); Thương Khâu; ,; Hà Nam; ,; Trung Quốc",,,,Tiến sĩ Luật học,Trung Quốc,Chính trị gia,
1158,Vương Hy Cần,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Hy_C%E1%BA%A7n,Đại học Thanh Hoa,"tháng 6, 1968 (57 tuổi); Thái Châu; ,; Giang Tô; ,; Trung Quốc",,,,,,,
1159,Võ Nguyên Giáp,Person,https://vi.wikipedia.org/wiki/V%C3%B5_Nguy%C3%AAn_Gi%C3%A1p,Viện Đại học Đông Dương,"(; 1911-08-25; ); 25 tháng 8 năm 1911; Lệ Thủy; ,; Quảng Bình; ,; Trung Kỳ; ,; Liên bang Đông Dương",,5,"4 tháng 10 năm 2013; (2013-10-04); (102 tuổi); Hà Nội; ,; Việt Nam",,,,
1160,Vladimir Ilyich Lenin,Person,https://vi.wikipedia.org/wiki/Vladimir_Ilyich_Lenin,Đại học Hoàng gia Sankt-Peterburg,"Vladimir Ilyich Ulyanov; 22 tháng 4; (; lịch cũ:; 10 tháng 4); năm 1870; Simbirsk,; Đế quốc Nga; (nay là; Ulyanovsk; , Nga)",,,"21 tháng 1 năm 1924; (1924-01-21); (53 tuổi); Gorki; , Moskva, Liên Xô",,,,
1162,Vương Kỳ Sơn,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_K%E1%BB%B3_S%C6%A1n,Đại học Tây Bắc,"1 tháng 7, 1948; (77 tuổi); Thanh Đảo; , tỉnh; Sơn Đông",,,,,,,
1163,Wakatsuki Reijirō,Person,https://vi.wikipedia.org/wiki/Wakatsuki_Reijir%C5%8D,Đại học Tokyo,"21 tháng 3; năm; 1866; Matsue; ,; Tỉnh Izumo; , Nhật Bản",,,"20 tháng 11; năm; 1949; (83 tuổi); Tokyo; ,; Nhật Bản",,,,
1164,Wael Nader al-Halqi,Person,https://vi.wikipedia.org/wiki/Wael_Nader_al-Halqi,Đại học Damascus,"1964 (60–61 tuổi); Jasim; ,; Syria",,,,,,,
1165,Vương Quảng Hoa,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Qu%E1%BA%A3ng_Hoa,Đại học Bắc Kinh; Trường Đảng Trung ương Đảng Cộng sản Trung Quốc,"tháng 1, 1963 (62 tuổi); Huỳnh Dương; ,; Trịnh Châu; ,; Hà Nam; ,; Trung Quốc",,,,Cử nhân Địa lý kinh tế; Thạc sĩ Kinh tế; Nhà nghiên cứu Kinh tế,Trung Quốc,Chính trị gia,
1166,Vương Văn Đào,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_V%C4%83n_%C4%90%C3%A0o,Đại học Phục Đán; Trường Đảng Trung ương Đảng Cộng sản Trung Quốc,"tháng 5, 1964 (61 tuổi); Nam Thông; , tỉnh; Giang Tô; ,; Trung Quốc",,,,,,Công vụ viên,
1167,Tập Cận Bình,Person,https://vi.wikipedia.org/wiki/T%E1%BA%ADp_C%E1%BA%ADn_B%C3%ACnh,Đại học Thanh Hoa,"15 tháng 6, 1953; (72 tuổi); Bắc Kinh; ,; Cộng hòa nhân dân Trung Hoa",,Tập Minh Trạch (nữ),,Tiến sĩ Luật học,Trung Quốc,,
1168,Vương Hỗ Ninh,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_H%E1%BB%97_Ninh,Đại học Sư phạm Thượng Hải; Đại học Phục Đán,"6 tháng 10, 1955; (70 tuổi); Thượng Hải",,,,"Giáo sư, Thạc sĩ Luật học",Trung Quốc,Luật gia; Chính trị gia,
1169,Walter Mondale,Person,https://vi.wikipedia.org/wiki/Walter_Mondale,Macalester College; Đại học Minnesota,"Walter Frederick Mondale; (; 1928-01-05; ); 5 tháng 1, 1928; Ceylon; ,; Minnesota; ,; Hoa Kỳ; .",,Ted; Eleanor; William,"19 tháng 4, 2021; (2021-04-19); (93 tuổi); Minneapolis; ,; Minnesota; ,; Hoa Kỳ",,,,
1172,Vương Tường Hỉ,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_T%C6%B0%E1%BB%9Dng_H%E1%BB%89,Đại học Bách khoa Hà Nam; Trường Đảng Trung ương,"tháng 8, 1962 (63 tuổi); Tiên Đào; ,; Hồ Bắc; ,; Trung Quốc",,,,Thạc sĩ Kỹ thuật; Cao cấp công trình sư,Trung Quốc,Chính trị gia,
1173,Wilhelm Frick,Person,https://vi.wikipedia.org/wiki/Wilhelm_Frick,Đại học München Đại học Göttingen Đại học Berlin Đại học Heidelberg,"(; 1877-03-12; ); 12 tháng 3 năm 1877; Alsenz; ,; Bavaria; ,; Đế quốc Đức",,5,"16 tháng 10 năm 1946; (1946-10-16); (69 tuổi); Nürnberg; ,; Đức",,Đức,Luật sư,
1174,Vương Tiểu Hồng,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Ti%E1%BB%83u_H%E1%BB%93ng,Đại học Công an Nhân dân Trung Quốc; Trường Đảng Trung ương Đảng Cộng sản Trung Quốc,"11 tháng 7, 1957; (68 tuổi); Phúc Châu; ,; Phúc Kiến; ,; Trung Quốc",,,,Cử nhân Quản lý kinh tế,Trung Quốc,Chính trị gia,
1176,Werner Faymann,Person,https://vi.wikipedia.org/wiki/Werner_Faymann,Trường trung học Henriettenplatz,"4 tháng 5, 1960; (65 tuổi); Vienna; ,; Áo",,2 [ 1 ] [ 2 ],,,,,
1178,Vương Đông Minh,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_%C4%90%C3%B4ng_Minh,Đại học Liêu Ninh,"tháng 7, 1956 (69 tuổi); Bản Khê; , tỉnh; Liêu Ninh",,,,,,,
1180,William H. Seward,Person,https://vi.wikipedia.org/wiki/William_H._Seward,Union College,"(; 1801-05-16; ); 16 tháng 5, 1801; Florida, New York",,"Augustus Henry Seward; Frederick William Seward; Cornelia Seward; William Henry Seward, Jr.; Frances Adeline ""Fanny"" Seward; Olive Risley Seward (con nuôi)","10 tháng 10, 1872; (1872-10-10); (71 tuổi); Auburn, New York",,,"Luật sư , Kinh doanh bất động sản, Chính trị gia",
1184,William McMahon,Person,https://vi.wikipedia.org/wiki/William_McMahon,Đại học Sydney,"Willam Daniel McMahon; 23 tháng 2; năm; 1908; Redfern, New South Wales; ,; Úc",,3; bao gồm Julian,"31 tháng 3; năm; 1988; (80 tuổi); Potts Point, New South Wales; ,; Úc",Trường Ngữ pháp Sydney,,Luật sư,
1185,William Hague,Person,https://vi.wikipedia.org/wiki/William_Hague,"Magdalen College, Oxford; INSEAD","William Jefferson Hague; 26 tháng 3, 1961; (64 tuổi); Rotherham; ,; West Riding of Yorkshire; , Anh",,,,,,,
1186,William P. Rogers,Person,https://vi.wikipedia.org/wiki/William_P._Rogers,Đại học Colgate; (; B.A.; ); Trường luật Cornell; (; J.D.; ),"William Pierce Rogers; (; 1913-06-23; ); 23 tháng 6, 1913; Norfolk; ,; New York; ,; Hoa Kỳ",,Dale; Anthony Wood; Jeffrey Langston; Douglas Langston,"2 tháng 1, 2001; (2001-01-02); (87 tuổi); Bethesda; ,; Maryland; ,; Hoa Kỳ",,,,
1187,William R. King,Person,https://vi.wikipedia.org/wiki/William_R._King,University of North Carolina at Chapel Hill,"William Rufus DeVane King; (; 1786-04-07; ); 7 tháng 4, 1786; Sampson County, North Carolina; , Hoa Kỳ",,,"18 tháng 4, 1853; (1853-04-18); (67 tuổi); Selma, Alabama; , Hoa Kỳ",,,,
1188,William Pitt Trẻ,Person,https://vi.wikipedia.org/wiki/William_Pitt_Tr%E1%BA%BB,"Đại học Pembroke, Cambridge","28 tháng 5; năm; 1759; Hayes; ,; Kent; , Anh",,,"23 tháng 1; năm; 1806; (46 tuổi); Putney; ,; Surrey; , Anh",,,,
1189,William Howard Taft,Person,https://vi.wikipedia.org/wiki/William_Howard_Taft,Đại học Yale; Đại học Cincinnati,"15 tháng 9; năm; 1857; Cincinnati; ,; Ohio; ,; Hoa Kỳ",,Robert A. Taft; Helen Taft Manning; Charles Phelps Taft II,"8 tháng 3; năm; 1930; (72 tuổi); Washington, D.C.; ,; Hoa Kỳ",,,,
