src_id,src_type,dst_id,dst_type,relation
1046,Person,276,Person,same_university
276,Person,1225,Person,same_university
1225,Person,276,Person,same_university
277,Person,349,Person,same_university
349,Person,277,Person,same_university
279,Person,1221,Person,same_university
1221,Person,279,Person,same_university
288,Person,860,Person,same_university
860,Person,288,Person,same_university
288,Person,929,Person,same_university
929,Person,288,Person,same_university
291,Person,311,Person,same_university
311,Person,291,Person,same_university
291,Person,1039,Person,same_university
1039,Person,291,Person,same_university
293,Person,864,Person,same_university
864,Person,293,Person,same_university
294,Person,505,Person,same_university
505,Person,294,Person,same_university
296,Person,330,Person,same_university
330,Person,296,Person,same_university
296,Person,378,Person,same_university
378,Person,296,Person,same_university
296,Person,385,Person,same_university
385,Person,296,Person,same_university
296,Person,423,Person,same_university
423,Person,296,Person,same_university
296,Person,460,Person,same_university
460,Person,296,Person,same_university
296,Person,489,Person,same_university
489,Person,296,Person,same_university
296,Person,539,Person,same_university
539,Person,296,Person,same_university
296,Person,549,Person,same_university
549,Person,296,Person,same_university
296,Person,560,Person,same_university
560,Person,296,Person,same_university
296,Person,562,Person,same_university
562,Person,296,Person,same_university
296,Person,595,Person,same_university
595,Person,296,Person,same_university
296,Person,648,Person,same_university
648,Person,296,Person,same_university
296,Person,695,Person,same_university
695,Person,296,Person,same_university
296,Person,700,Person,same_university
700,Person,296,Person,same_university
296,Person,754,Person,same_university
754,Person,296,Person,same_university
296,Person,777,Person,same_university
777,Person,296,Person,same_university
296,Person,831,Person,same_university
831,Person,296,Person,same_university
296,Person,902,Person,same_university
902,Person,296,Person,same_university
296,Person,913,Person,same_university
913,Person,296,Person,same_university
296,Person,920,Person,same_university
920,Person,296,Person,same_university
296,Person,952,Person,same_university
952,Person,296,Person,same_university
296,Person,979,Person,same_university
979,Person,296,Person,same_university
296,Person,997,Person,same_university
997,Person,296,Person,same_university
296,Person,1013,Person,same_university
1013,Person,296,Person,same_university
296,Person,1024,Person,same_university
1024,Person,296,Person,same_university
296,Person,1047,Person,same_university
1047,Person,296,Person,same_university
296,Person,1080,Person,same_university
1080,Person,296,Person,same_university
296,Person,1093,Person,same_university
1093,Person,296,Person,same_university
296,Person,1099,Person,same_university
1099,Person,296,Person,same_university
296,Person,1140,Person,same_university
1140,Person,296,Person,same_university
296,Person,1195,Person,same_university
1195,Person,296,Person,same_university
296,Person,1210,Person,same_university
1210,Person,296,Person,same_university
296,Person,1215,Person,same_university
1215,Person,296,Person,same_university
298,Person,913,Person,same_university
913,Person,298,Person,same_university
298,Person,1090,Person,same_university
1090,Person,298,Person,same_university
299,Person,305,Person,same_university
305,Person,299,Person,same_university
299,Person,368,Person,same_university
368,Person,299,Person,same_university
299,Person,501,Person,same_university
501,Person,299,Person,same_university
299,Person,567,Person,same_university
567,Person,299,Person,same_university
299,Person,762,Person,same_university
762,Person,299,Person,same_university
299,Person,871,Person,same_university
871,Person,299,Person,same_university
299,Person,874,Person,same_university
874,Person,299,Person,same_university
299,Person,915,Person,same_university
915,Person,299,Person,same_university
299,Person,931,Person,same_university
931,Person,299,Person,same_university
299,Person,991,Person,same_university
991,Person,299,Person,same_university
299,Person,1217,Person,same_university
1217,Person,299,Person,same_university
300,Person,303,Person,same_university
303,Person,300,Person,same_university
300,Person,449,Person,same_university
449,Person,300,Person,same_university
300,Person,606,Person,same_university
606,Person,300,Person,same_university
300,Person,639,Person,same_university
639,Person,300,Person,same_university
300,Person,641,Person,same_university
641,Person,300,Person,same_university
300,Person,796,Person,same_university
796,Person,300,Person,same_university
300,Person,841,Person,same_university
841,Person,300,Person,same_university
300,Person,849,Person,same_university
849,Person,300,Person,same_university
300,Person,850,Person,same_university
850,Person,300,Person,same_university
300,Person,1055,Person,same_university
1055,Person,300,Person,same_university
300,Person,1196,Person,same_university
1196,Person,300,Person,same_university
303,Person,449,Person,same_university
449,Person,303,Person,same_university
303,Person,606,Person,same_university
606,Person,303,Person,same_university
303,Person,639,Person,same_university
639,Person,303,Person,same_university
303,Person,641,Person,same_university
641,Person,303,Person,same_university
303,Person,796,Person,same_university
796,Person,303,Person,same_university
303,Person,841,Person,same_university
841,Person,303,Person,same_university
303,Person,849,Person,same_university
849,Person,303,Person,same_university
303,Person,850,Person,same_university
850,Person,303,Person,same_university
303,Person,1055,Person,same_university
1055,Person,303,Person,same_university
303,Person,1196,Person,same_university
1196,Person,303,Person,same_university
305,Person,368,Person,same_university
368,Person,305,Person,same_university
305,Person,501,Person,same_university
501,Person,305,Person,same_university
305,Person,567,Person,same_university
567,Person,305,Person,same_university
305,Person,762,Person,same_university
762,Person,305,Person,same_university
305,Person,871,Person,same_university
871,Person,305,Person,same_university
305,Person,874,Person,same_university
874,Person,305,Person,same_university
305,Person,915,Person,same_university
915,Person,305,Person,same_university
305,Person,931,Person,same_university
931,Person,305,Person,same_university
305,Person,991,Person,same_university
991,Person,305,Person,same_university
305,Person,1217,Person,same_university
1217,Person,305,Person,same_university
306,Person,386,Person,same_university
386,Person,306,Person,same_university
306,Person,390,Person,same_university
390,Person,306,Person,same_university
306,Person,410,Person,same_university
410,Person,306,Person,same_university
306,Person,447,Person,same_university
447,Person,306,Person,same_university
306,Person,604,Person,same_university
604,Person,306,Person,same_university
306,Person,609,Person,same_university
609,Person,306,Person,same_university
306,Person,617,Person,same_university
617,Person,306,Person,same_university
306,Person,625,Person,same_university
625,Person,306,Person,same_university
306,Person,705,Person,same_university
705,Person,306,Person,same_university
306,Person,780,Person,same_university
780,Person,306,Person,same_university
306,Person,1011,Person,same_university
1011,Person,306,Person,same_university
306,Person,1049,Person,same_university
1049,Person,306,Person,same_university
306,Person,1126,Person,same_university
1126,Person,306,Person,same_university
306,Person,1163,Person,same_university
