src_person_id,dst_person_id,src_person,dst_person,shared_count
377,960,Harold Holt,Robert Menzies,1
597,960,Julia Gillard,Robert Menzies,1
45,112,Andreas Norlén,Bertil Ohlin,1
45,145,Andreas Norlén,Carl Bildt,1
45,191,Andreas Norlén,Dag Hammarskjöld,1
45,293,Andreas Norlén,Fredrik Reinfeldt,1
45,864,Andreas Norlén,Olof Palme,1
112,145,Bertil Ohlin,Carl Bildt,1
112,191,Bertil Ohlin,Dag Hammarskjöld,1
112,293,Bertil Ohlin,Fredrik Reinfeldt,1
112,864,Bertil Ohlin,Olof Palme,1
145,191,Carl Bildt,Dag Hammarskjöld,1
145,293,Carl Bildt,Fredrik Reinfeldt,1
145,864,Carl Bildt,Olof Palme,1
191,293,Dag Hammarskjöld,Fredrik Reinfeldt,1
191,864,Dag Hammarskjöld,Olof Palme,1
293,864,Fredrik Reinfeldt,Olof Palme,1
49,598,Andrus Ansip,Kaja Kallas,1
58,53,Alexandria Ocasio-Cortez,Allen Dulles,1
53,97,Allen Dulles,Ben Carson,1
53,117,Allen Dulles,Bob Woodward,1
53,156,Allen Dulles,Barack Obama,1
53,158,Allen Dulles,Charles Joseph Bonaparte,1
53,206,Allen Dulles,Dean Acheson,1
53,216,Allen Dulles,Donald Rumsfeld,2
53,223,Allen Dulles,Droupadi Murmu,1
53,225,Allen Dulles,Doug Emhoff,1
53,258,Allen Dulles,Eric Holcomb,1
53,292,Allen Dulles,Franklin D. Roosevelt,1
53,367,Allen Dulles,Gretchen Whitmer,1
53,401,Allen Dulles,Henry L. Stimson,1
53,408,Allen Dulles,Henry Kissinger,1
53,415,Allen Dulles,Hope Hicks,1
53,483,Allen Dulles,James Madison,2
53,504,Allen Dulles,Javier Milei,1
53,528,Allen Dulles,Jill Biden,1
53,534,Allen Dulles,Jim Justice,1
53,554,Allen Dulles,John Carney,1
53,565,Allen Dulles,Joe Biden,1
53,598,Allen Dulles,Kaja Kallas,1
53,610,Allen Dulles,Kazuo Ishiguro,1
53,614,Allen Dulles,Kay Ivey,1
53,628,Allen Dulles,Kamala Harris,1
53,787,Allen Dulles,Michelle Lujan Grisham,1
53,806,Allen Dulles,Muhammad Yunus,1
53,873,Allen Dulles,Paetongtarn Shinawatra,1
53,912,Allen Dulles,Pete Hegseth,2
53,968,Allen Dulles,Richard Nixon,1
53,979,Allen Dulles,Ron DeSantis,1
53,1036,Allen Dulles,Ronald Reagan,1
53,1061,Allen Dulles,Tate Reeves,1
58,97,Alexandria Ocasio-Cortez,Ben Carson,1
58,117,Alexandria Ocasio-Cortez,Bob Woodward,1
58,156,Alexandria Ocasio-Cortez,Barack Obama,1
58,158,Alexandria Ocasio-Cortez,Charles Joseph Bonaparte,1
58,206,Alexandria Ocasio-Cortez,Dean Acheson,1
58,216,Alexandria Ocasio-Cortez,Donald Rumsfeld,1
58,223,Alexandria Ocasio-Cortez,Droupadi Murmu,1
58,225,Alexandria Ocasio-Cortez,Doug Emhoff,1
58,258,Alexandria Ocasio-Cortez,Eric Holcomb,1
58,292,Alexandria Ocasio-Cortez,Franklin D. Roosevelt,1
58,367,Alexandria Ocasio-Cortez,Gretchen Whitmer,1
58,401,Alexandria Ocasio-Cortez,Henry L. Stimson,1
58,408,Alexandria Ocasio-Cortez,Henry Kissinger,1
58,415,Alexandria Ocasio-Cortez,Hope Hicks,1
58,483,Alexandria Ocasio-Cortez,James Madison,1
58,504,Alexandria Ocasio-Cortez,Javier Milei,1
58,528,Alexandria Ocasio-Cortez,Jill Biden,1
58,534,Alexandria Ocasio-Cortez,Jim Justice,1
58,554,Alexandria Ocasio-Cortez,John Carney,1
58,565,Alexandria Ocasio-Cortez,Joe Biden,1
58,598,Alexandria Ocasio-Cortez,Kaja Kallas,1
58,610,Alexandria Ocasio-Cortez,Kazuo Ishiguro,1
58,614,Alexandria Ocasio-Cortez,Kay Ivey,1
58,628,Alexandria Ocasio-Cortez,Kamala Harris,1
58,787,Alexandria Ocasio-Cortez,Michelle Lujan Grisham,1
58,806,Alexandria Ocasio-Cortez,Muhammad Yunus,1
58,873,Alexandria Ocasio-Cortez,Paetongtarn Shinawatra,1
58,912,Alexandria Ocasio-Cortez,Pete Hegseth,1
58,968,Alexandria Ocasio-Cortez,Richard Nixon,1
58,979,Alexandria Ocasio-Cortez,Ron DeSantis,1
58,1036,Alexandria Ocasio-Cortez,Ronald Reagan,1
58,1061,Alexandria Ocasio-Cortez,Tate Reeves,1
97,117,Ben Carson,Bob Woodward,2
156,97,Barack Obama,Ben Carson,1
97,158,Ben Carson,Charles Joseph Bonaparte,1
97,206,Ben Carson,Dean Acheson,2
97,216,Ben Carson,Donald Rumsfeld,1
97,223,Ben Carson,Droupadi Murmu,1
97,225,Ben Carson,Doug Emhoff,1
97,258,Ben Carson,Eric Holcomb,1
97,292,Ben Carson,Franklin D. Roosevelt,1
97,367,Ben Carson,Gretchen Whitmer,1
97,401,Ben Carson,Henry L. Stimson,2
97,408,Ben Carson,Henry Kissinger,1
97,415,Ben Carson,Hope Hicks,1
97,483,Ben Carson,James Madison,1
97,504,Ben Carson,Javier Milei,1
97,528,Ben Carson,Jill Biden,1
97,534,Ben Carson,Jim Justice,1
97,554,Ben Carson,John Carney,1
97,565,Ben Carson,Joe Biden,1
97,598,Ben Carson,Kaja Kallas,1
97,610,Ben Carson,Kazuo Ishiguro,1
97,614,Ben Carson,Kay Ivey,1
97,628,Ben Carson,Kamala Harris,1
97,787,Ben Carson,Michelle Lujan Grisham,1
97,806,Ben Carson,Muhammad Yunus,1
97,873,Ben Carson,Paetongtarn Shinawatra,1
97,912,Ben Carson,Pete Hegseth,1
97,968,Ben Carson,Richard Nixon,1
97,979,Ben Carson,Ron DeSantis,2
97,1036,Ben Carson,Ronald Reagan,1
97,1061,Ben Carson,Tate Reeves,1
156,117,Barack Obama,Bob Woodward,1
117,158,Bob Woodward,Charles Joseph Bonaparte,1
117,206,Bob Woodward,Dean Acheson,2
117,216,Bob Woodward,Donald Rumsfeld,1
117,223,Bob Woodward,Droupadi Murmu,1
117,225,Bob Woodward,Doug Emhoff,1
117,258,Bob Woodward,Eric Holcomb,1
117,292,Bob Woodward,Franklin D. Roosevelt,1
117,367,Bob Woodward,Gretchen Whitmer,1
117,401,Bob Woodward,Henry L. Stimson,2
117,408,Bob Woodward,Henry Kissinger,1
117,415,Bob Woodward,Hope Hicks,1
117,483,Bob Woodward,James Madison,1
117,504,Bob Woodward,Javier Milei,1
117,528,Bob Woodward,Jill Biden,1
117,534,Bob Woodward,Jim Justice,1
117,554,Bob Woodward,John Carney,1
117,565,Bob Woodward,Joe Biden,1
117,598,Bob Woodward,Kaja Kallas,1
117,610,Bob Woodward,Kazuo Ishiguro,1
117,614,Bob Woodward,Kay Ivey,1
117,628,Bob Woodward,Kamala Harris,1
117,787,Bob Woodward,Michelle Lujan Grisham,1
117,806,Bob Woodward,Muhammad Yunus,1
117,873,Bob Woodward,Paetongtarn Shinawatra,1
117,912,Bob Woodward,Pete Hegseth,1
117,968,Bob Woodward,Richard Nixon,1
117,979,Bob Woodward,Ron DeSantis,2
117,1036,Bob Woodward,Ronald Reagan,1
117,1061,Bob Woodward,Tate Reeves,1
156,158,Barack Obama,Charles Joseph Bonaparte,1
156,206,Barack Obama,Dean Acheson,1
156,216,Barack Obama,Donald Rumsfeld,1
156,223,Barack Obama,Droupadi Murmu,1
156,225,Barack Obama,Doug Emhoff,1
156,258,Barack Obama,Eric Holcomb,1
156,292,Barack Obama,Franklin D. Roosevelt,1
156,367,Barack Obama,Gretchen Whitmer,1
156,401,Barack Obama,Henry L. Stimson,1
156,408,Barack Obama,Henry Kissinger,1
156,415,Barack Obama,Hope Hicks,1
156,483,Barack Obama,James Madison,1
156,504,Barack Obama,Javier Milei,1
156,528,Barack Obama,Jill Biden,1
156,534,Barack Obama,Jim Justice,1
156,554,Barack Obama,John Carney,1
156,565,Barack Obama,Joe Biden,1
156,598,Barack Obama,Kaja Kallas,1
156,610,Barack Obama,Kazuo Ishiguro,1
156,614,Barack Obama,Kay Ivey,1
156,628,Barack Obama,Kamala Harris,1
156,787,Barack Obama,Michelle Lujan Grisham,1
156,806,Barack Obama,Muhammad Yunus,1
156,873,Barack Obama,Paetongtarn Shinawatra,1
156,912,Barack Obama,Pete Hegseth,1
156,968,Barack Obama,Richard Nixon,1
156,979,Barack Obama,Ron DeSantis,1
156,1036,Barack Obama,Ronald Reagan,1
156,1061,Barack Obama,Tate Reeves,1
158,206,Charles Joseph Bonaparte,Dean Acheson,2
158,216,Charles Joseph Bonaparte,Donald Rumsfeld,1
158,223,Charles Joseph Bonaparte,Droupadi Murmu,1
158,225,Charles Joseph Bonaparte,Doug Emhoff,1
158,258,Charles Joseph Bonaparte,Eric Holcomb,1
158,292,Charles Joseph Bonaparte,Franklin D. Roosevelt,2
158,367,Charles Joseph Bonaparte,Gretchen Whitmer,1
158,401,Charles Joseph Bonaparte,Henry L. Stimson,2
158,408,Charles Joseph Bonaparte,Henry Kissinger,2
158,415,Charles Joseph Bonaparte,Hope Hicks,1
158,483,Charles Joseph Bonaparte,James Madison,1
158,504,Charles Joseph Bonaparte,Javier Milei,1
158,528,Charles Joseph Bonaparte,Jill Biden,1
158,534,Charles Joseph Bonaparte,Jim Justice,1
158,554,Charles Joseph Bonaparte,John Carney,1
158,565,Charles Joseph Bonaparte,Joe Biden,1
158,598,Charles Joseph Bonaparte,Kaja Kallas,1
158,610,Charles Joseph Bonaparte,Kazuo Ishiguro,1
158,614,Charles Joseph Bonaparte,Kay Ivey,1
158,628,Charles Joseph Bonaparte,Kamala Harris,1
158,787,Charles Joseph Bonaparte,Michelle Lujan Grisham,1
158,806,Charles Joseph Bonaparte,Muhammad Yunus,1
158,873,Charles Joseph Bonaparte,Paetongtarn Shinawatra,1
158,912,Charles Joseph Bonaparte,Pete Hegseth,2
158,968,Charles Joseph Bonaparte,Richard Nixon,1
158,979,Charles Joseph Bonaparte,Ron DeSantis,2
158,1036,Charles Joseph Bonaparte,Ronald Reagan,1
158,1061,Charles Joseph Bonaparte,Tate Reeves,1
206,216,Dean Acheson,Donald Rumsfeld,1
206,223,Dean Acheson,Droupadi Murmu,1
206,225,Dean Acheson,Doug Emhoff,1
206,258,Dean Acheson,Eric Holcomb,1
206,292,Dean Acheson,Franklin D. Roosevelt,2
206,367,Dean Acheson,Gretchen Whitmer,1
206,401,Dean Acheson,Henry L. Stimson,3
206,408,Dean Acheson,Henry Kissinger,2
206,415,Dean Acheson,Hope Hicks,1
206,483,Dean Acheson,James Madison,1
206,504,Dean Acheson,Javier Milei,1
206,528,Dean Acheson,Jill Biden,1
206,534,Dean Acheson,Jim Justice,1
206,554,Dean Acheson,John Carney,1
206,565,Dean Acheson,Joe Biden,1
206,598,Dean Acheson,Kaja Kallas,1
206,610,Dean Acheson,Kazuo Ishiguro,1
206,614,Dean Acheson,Kay Ivey,1
206,628,Dean Acheson,Kamala Harris,1
206,787,Dean Acheson,Michelle Lujan Grisham,1
206,806,Dean Acheson,Muhammad Yunus,1
206,873,Dean Acheson,Paetongtarn Shinawatra,1
206,912,Dean Acheson,Pete Hegseth,2
206,968,Dean Acheson,Richard Nixon,1
206,979,Dean Acheson,Ron DeSantis,3
206,1036,Dean Acheson,Ronald Reagan,1
206,1061,Dean Acheson,Tate Reeves,1
216,223,Donald Rumsfeld,Droupadi Murmu,1
216,225,Donald Rumsfeld,Doug Emhoff,1
216,258,Donald Rumsfeld,Eric Holcomb,1
216,292,Donald Rumsfeld,Franklin D. Roosevelt,1
216,367,Donald Rumsfeld,Gretchen Whitmer,1
216,401,Donald Rumsfeld,Henry L. Stimson,1
216,408,Donald Rumsfeld,Henry Kissinger,1
216,415,Donald Rumsfeld,Hope Hicks,1
216,483,Donald Rumsfeld,James Madison,2
216,504,Donald Rumsfeld,Javier Milei,1
216,528,Donald Rumsfeld,Jill Biden,1
216,534,Donald Rumsfeld,Jim Justice,1
216,554,Donald Rumsfeld,John Carney,1
216,565,Donald Rumsfeld,Joe Biden,1
216,598,Donald Rumsfeld,Kaja Kallas,1
216,610,Donald Rumsfeld,Kazuo Ishiguro,1
216,614,Donald Rumsfeld,Kay Ivey,1
216,628,Donald Rumsfeld,Kamala Harris,1
216,787,Donald Rumsfeld,Michelle Lujan Grisham,1
216,806,Donald Rumsfeld,Muhammad Yunus,1
216,873,Donald Rumsfeld,Paetongtarn Shinawatra,1
216,912,Donald Rumsfeld,Pete Hegseth,2
216,968,Donald Rumsfeld,Richard Nixon,1
216,979,Donald Rumsfeld,Ron DeSantis,1
216,1036,Donald Rumsfeld,Ronald Reagan,1
216,1061,Donald Rumsfeld,Tate Reeves,1
225,223,Doug Emhoff,Droupadi Murmu,1
223,258,Droupadi Murmu,Eric Holcomb,1
223,292,Droupadi Murmu,Franklin D. Roosevelt,1
223,367,Droupadi Murmu,Gretchen Whitmer,1
223,401,Droupadi Murmu,Henry L. Stimson,1
223,408,Droupadi Murmu,Henry Kissinger,1
223,415,Droupadi Murmu,Hope Hicks,1
223,483,Droupadi Murmu,James Madison,1
223,504,Droupadi Murmu,Javier Milei,1
223,528,Droupadi Murmu,Jill Biden,1
223,534,Droupadi Murmu,Jim Justice,1
223,554,Droupadi Murmu,John Carney,1
223,565,Droupadi Murmu,Joe Biden,1
223,598,Droupadi Murmu,Kaja Kallas,1
223,610,Droupadi Murmu,Kazuo Ishiguro,1
223,614,Droupadi Murmu,Kay Ivey,1
223,628,Droupadi Murmu,Kamala Harris,1
223,787,Droupadi Murmu,Michelle Lujan Grisham,1
223,806,Droupadi Murmu,Muhammad Yunus,1
223,873,Droupadi Murmu,Paetongtarn Shinawatra,1
223,912,Droupadi Murmu,Pete Hegseth,1
223,968,Droupadi Murmu,Richard Nixon,1
223,979,Droupadi Murmu,Ron DeSantis,1
223,1036,Droupadi Murmu,Ronald Reagan,1
223,1061,Droupadi Murmu,Tate Reeves,1
225,258,Doug Emhoff,Eric Holcomb,1
225,292,Doug Emhoff,Franklin D. Roosevelt,1
225,367,Doug Emhoff,Gretchen Whitmer,1
225,401,Doug Emhoff,Henry L. Stimson,1
225,408,Doug Emhoff,Henry Kissinger,1
225,415,Doug Emhoff,Hope Hicks,1
225,483,Doug Emhoff,James Madison,1
225,504,Doug Emhoff,Javier Milei,1
225,528,Doug Emhoff,Jill Biden,1
225,534,Doug Emhoff,Jim Justice,1
225,554,Doug Emhoff,John Carney,1
225,565,Doug Emhoff,Joe Biden,1
225,598,Doug Emhoff,Kaja Kallas,1
225,610,Doug Emhoff,Kazuo Ishiguro,1
225,614,Doug Emhoff,Kay Ivey,1
225,628,Doug Emhoff,Kamala Harris,1
225,787,Doug Emhoff,Michelle Lujan Grisham,1
225,806,Doug Emhoff,Muhammad Yunus,1
225,873,Doug Emhoff,Paetongtarn Shinawatra,1
225,912,Doug Emhoff,Pete Hegseth,1
225,968,Doug Emhoff,Richard Nixon,1
225,979,Doug Emhoff,Ron DeSantis,1
225,1036,Doug Emhoff,Ronald Reagan,1
225,1061,Doug Emhoff,Tate Reeves,1
258,292,Eric Holcomb,Franklin D. Roosevelt,1
258,367,Eric Holcomb,Gretchen Whitmer,1
258,401,Eric Holcomb,Henry L. Stimson,1
258,408,Eric Holcomb,Henry Kissinger,1
258,415,Eric Holcomb,Hope Hicks,1
258,483,Eric Holcomb,James Madison,1
258,504,Eric Holcomb,Javier Milei,1
258,528,Eric Holcomb,Jill Biden,1
258,534,Eric Holcomb,Jim Justice,1
258,554,Eric Holcomb,John Carney,1
258,565,Eric Holcomb,Joe Biden,1
258,598,Eric Holcomb,Kaja Kallas,1
258,610,Eric Holcomb,Kazuo Ishiguro,1
258,614,Eric Holcomb,Kay Ivey,1
258,628,Eric Holcomb,Kamala Harris,1
258,787,Eric Holcomb,Michelle Lujan Grisham,1
258,806,Eric Holcomb,Muhammad Yunus,1
258,873,Eric Holcomb,Paetongtarn Shinawatra,1
258,912,Eric Holcomb,Pete Hegseth,1
258,968,Eric Holcomb,Richard Nixon,1
258,979,Eric Holcomb,Ron DeSantis,1
258,1036,Eric Holcomb,Ronald Reagan,1
258,1061,Eric Holcomb,Tate Reeves,1
292,367,Franklin D. Roosevelt,Gretchen Whitmer,1
292,401,Franklin D. Roosevelt,Henry L. Stimson,2
292,408,Franklin D. Roosevelt,Henry Kissinger,2
292,415,Franklin D. Roosevelt,Hope Hicks,1
292,483,Franklin D. Roosevelt,James Madison,1
292,504,Franklin D. Roosevelt,Javier Milei,1
292,528,Franklin D. Roosevelt,Jill Biden,1
292,534,Franklin D. Roosevelt,Jim Justice,1
292,554,Franklin D. Roosevelt,John Carney,1
292,565,Franklin D. Roosevelt,Joe Biden,1
292,598,Franklin D. Roosevelt,Kaja Kallas,1
292,610,Franklin D. Roosevelt,Kazuo Ishiguro,1
292,614,Franklin D. Roosevelt,Kay Ivey,1
292,628,Franklin D. Roosevelt,Kamala Harris,1
292,787,Franklin D. Roosevelt,Michelle Lujan Grisham,1
292,806,Franklin D. Roosevelt,Muhammad Yunus,1
292,873,Franklin D. Roosevelt,Paetongtarn Shinawatra,1
292,912,Franklin D. Roosevelt,Pete Hegseth,2
292,968,Franklin D. Roosevelt,Richard Nixon,1
292,979,Franklin D. Roosevelt,Ron DeSantis,2
292,1036,Franklin D. Roosevelt,Ronald Reagan,1
292,1061,Franklin D. Roosevelt,Tate Reeves,1
367,401,Gretchen Whitmer,Henry L. Stimson,1
367,408,Gretchen Whitmer,Henry Kissinger,1
367,415,Gretchen Whitmer,Hope Hicks,1
367,483,Gretchen Whitmer,James Madison,1
367,504,Gretchen Whitmer,Javier Milei,1
367,528,Gretchen Whitmer,Jill Biden,1
367,534,Gretchen Whitmer,Jim Justice,1
367,554,Gretchen Whitmer,John Carney,1
367,565,Gretchen Whitmer,Joe Biden,1
367,598,Gretchen Whitmer,Kaja Kallas,1
367,610,Gretchen Whitmer,Kazuo Ishiguro,1
367,614,Gretchen Whitmer,Kay Ivey,1
367,628,Gretchen Whitmer,Kamala Harris,1
367,787,Gretchen Whitmer,Michelle Lujan Grisham,1
367,806,Gretchen Whitmer,Muhammad Yunus,1
367,873,Gretchen Whitmer,Paetongtarn Shinawatra,1
367,912,Gretchen Whitmer,Pete Hegseth,1
367,968,Gretchen Whitmer,Richard Nixon,1
367,979,Gretchen Whitmer,Ron DeSantis,1
367,1036,Gretchen Whitmer,Ronald Reagan,1
367,1061,Gretchen Whitmer,Tate Reeves,1
408,401,Henry Kissinger,Henry L. Stimson,2
401,415,Henry L. Stimson,Hope Hicks,1
401,483,Henry L. Stimson,James Madison,1
401,504,Henry L. Stimson,Javier Milei,1
401,528,Henry L. Stimson,Jill Biden,1
401,534,Henry L. Stimson,Jim Justice,1
401,554,Henry L. Stimson,John Carney,1
401,565,Henry L. Stimson,Joe Biden,1
401,598,Henry L. Stimson,Kaja Kallas,1
401,610,Henry L. Stimson,Kazuo Ishiguro,1
401,614,Henry L. Stimson,Kay Ivey,1
401,628,Henry L. Stimson,Kamala Harris,1
401,787,Henry L. Stimson,Michelle Lujan Grisham,1
401,806,Henry L. Stimson,Muhammad Yunus,1
401,873,Henry L. Stimson,Paetongtarn Shinawatra,1
401,912,Henry L. Stimson,Pete Hegseth,2
401,968,Henry L. Stimson,Richard Nixon,1
401,979,Henry L. Stimson,Ron DeSantis,3
401,1036,Henry L. Stimson,Ronald Reagan,1
401,1061,Henry L. Stimson,Tate Reeves,1
408,415,Henry Kissinger,Hope Hicks,1
408,483,Henry Kissinger,James Madison,1
408,504,Henry Kissinger,Javier Milei,1
408,528,Henry Kissinger,Jill Biden,1
408,534,Henry Kissinger,Jim Justice,1
408,554,Henry Kissinger,John Carney,1
408,565,Henry Kissinger,Joe Biden,1
408,598,Henry Kissinger,Kaja Kallas,1
408,610,Henry Kissinger,Kazuo Ishiguro,1
408,614,Henry Kissinger,Kay Ivey,1
408,628,Henry Kissinger,Kamala Harris,1
408,787,Henry Kissinger,Michelle Lujan Grisham,1
408,806,Henry Kissinger,Muhammad Yunus,1
408,873,Henry Kissinger,Paetongtarn Shinawatra,1
408,912,Henry Kissinger,Pete Hegseth,2
408,968,Henry Kissinger,Richard Nixon,1
408,979,Henry Kissinger,Ron DeSantis,2
408,1036,Henry Kissinger,Ronald Reagan,1
408,1061,Henry Kissinger,Tate Reeves,1
415,483,Hope Hicks,James Madison,1
415,504,Hope Hicks,Javier Milei,1
415,528,Hope Hicks,Jill Biden,1
415,534,Hope Hicks,Jim Justice,1
415,554,Hope Hicks,John Carney,1
415,565,Hope Hicks,Joe Biden,1
415,598,Hope Hicks,Kaja Kallas,1
415,610,Hope Hicks,Kazuo Ishiguro,1
415,614,Hope Hicks,Kay Ivey,1
415,628,Hope Hicks,Kamala Harris,1
415,787,Hope Hicks,Michelle Lujan Grisham,1
415,806,Hope Hicks,Muhammad Yunus,1
415,873,Hope Hicks,Paetongtarn Shinawatra,1
415,912,Hope Hicks,Pete Hegseth,1
415,968,Hope Hicks,Richard Nixon,1
415,979,Hope Hicks,Ron DeSantis,1
415,1036,Hope Hicks,Ronald Reagan,1
415,1061,Hope Hicks,Tate Reeves,1
483,504,James Madison,Javier Milei,1
483,528,James Madison,Jill Biden,1
483,534,James Madison,Jim Justice,1
483,554,James Madison,John Carney,1
483,565,James Madison,Joe Biden,1
483,598,James Madison,Kaja Kallas,1
483,610,James Madison,Kazuo Ishiguro,1
483,614,James Madison,Kay Ivey,1
483,628,James Madison,Kamala Harris,1
483,787,James Madison,Michelle Lujan Grisham,1
483,806,James Madison,Muhammad Yunus,1
483,873,James Madison,Paetongtarn Shinawatra,1
483,912,James Madison,Pete Hegseth,2
483,968,James Madison,Richard Nixon,1
483,979,James Madison,Ron DeSantis,1
483,1036,James Madison,Ronald Reagan,1
483,1061,James Madison,Tate Reeves,1
504,528,Javier Milei,Jill Biden,1
504,534,Javier Milei,Jim Justice,1
504,554,Javier Milei,John Carney,1
504,565,Javier Milei,Joe Biden,1
504,598,Javier Milei,Kaja Kallas,1
504,610,Javier Milei,Kazuo Ishiguro,1
504,614,Javier Milei,Kay Ivey,1
504,628,Javier Milei,Kamala Harris,1
504,787,Javier Milei,Michelle Lujan Grisham,1
504,806,Javier Milei,Muhammad Yunus,1
504,873,Javier Milei,Paetongtarn Shinawatra,1
504,912,Javier Milei,Pete Hegseth,1
504,968,Javier Milei,Richard Nixon,1
504,979,Javier Milei,Ron DeSantis,1
504,1036,Javier Milei,Ronald Reagan,1
504,1061,Javier Milei,Tate Reeves,1
528,534,Jill Biden,Jim Justice,1
528,554,Jill Biden,John Carney,2
528,565,Jill Biden,Joe Biden,2
528,598,Jill Biden,Kaja Kallas,1
528,610,Jill Biden,Kazuo Ishiguro,1
528,614,Jill Biden,Kay Ivey,1
528,628,Jill Biden,Kamala Harris,1
528,787,Jill Biden,Michelle Lujan Grisham,1
528,806,Jill Biden,Muhammad Yunus,1
528,873,Jill Biden,Paetongtarn Shinawatra,1
528,912,Jill Biden,Pete Hegseth,1
528,968,Jill Biden,Richard Nixon,1
528,979,Jill Biden,Ron DeSantis,1
528,1036,Jill Biden,Ronald Reagan,1
528,1061,Jill Biden,Tate Reeves,1
534,554,Jim Justice,John Carney,1
534,565,Jim Justice,Joe Biden,1
534,598,Jim Justice,Kaja Kallas,1
534,610,Jim Justice,Kazuo Ishiguro,1
534,614,Jim Justice,Kay Ivey,1
534,628,Jim Justice,Kamala Harris,1
534,787,Jim Justice,Michelle Lujan Grisham,1
534,806,Jim Justice,Muhammad Yunus,1
534,873,Jim Justice,Paetongtarn Shinawatra,1
534,912,Jim Justice,Pete Hegseth,1
534,968,Jim Justice,Richard Nixon,1
534,979,Jim Justice,Ron DeSantis,1
534,1036,Jim Justice,Ronald Reagan,1
534,1061,Jim Justice,Tate Reeves,1
565,554,Joe Biden,John Carney,2
554,598,John Carney,Kaja Kallas,1
554,610,John Carney,Kazuo Ishiguro,1
554,614,John Carney,Kay Ivey,1
554,628,John Carney,Kamala Harris,1
554,787,John Carney,Michelle Lujan Grisham,1
554,806,John Carney,Muhammad Yunus,1
554,873,John Carney,Paetongtarn Shinawatra,1
554,912,John Carney,Pete Hegseth,1
554,968,John Carney,Richard Nixon,1
554,979,John Carney,Ron DeSantis,1
554,1036,John Carney,Ronald Reagan,1
554,1061,John Carney,Tate Reeves,1
565,598,Joe Biden,Kaja Kallas,1
565,610,Joe Biden,Kazuo Ishiguro,1
565,614,Joe Biden,Kay Ivey,1
565,628,Joe Biden,Kamala Harris,1
565,787,Joe Biden,Michelle Lujan Grisham,1
565,806,Joe Biden,Muhammad Yunus,1
565,873,Joe Biden,Paetongtarn Shinawatra,1
565,912,Joe Biden,Pete Hegseth,1
565,968,Joe Biden,Richard Nixon,1
565,979,Joe Biden,Ron DeSantis,1
565,1036,Joe Biden,Ronald Reagan,1
565,1061,Joe Biden,Tate Reeves,1
598,610,Kaja Kallas,Kazuo Ishiguro,1
598,614,Kaja Kallas,Kay Ivey,1
598,628,Kaja Kallas,Kamala Harris,1
598,787,Kaja Kallas,Michelle Lujan Grisham,1
598,806,Kaja Kallas,Muhammad Yunus,1
598,873,Kaja Kallas,Paetongtarn Shinawatra,1
598,912,Kaja Kallas,Pete Hegseth,1
598,968,Kaja Kallas,Richard Nixon,1
598,979,Kaja Kallas,Ron DeSantis,1
598,1036,Kaja Kallas,Ronald Reagan,1
598,1061,Kaja Kallas,Tate Reeves,1
614,610,Kay Ivey,Kazuo Ishiguro,1
628,610,Kamala Harris,Kazuo Ishiguro,1
610,787,Kazuo Ishiguro,Michelle Lujan Grisham,1
610,806,Kazuo Ishiguro,Muhammad Yunus,1
610,873,Kazuo Ishiguro,Paetongtarn Shinawatra,1
610,912,Kazuo Ishiguro,Pete Hegseth,1
610,968,Kazuo Ishiguro,Richard Nixon,1
610,979,Kazuo Ishiguro,Ron DeSantis,1
610,1036,Kazuo Ishiguro,Ronald Reagan,1
610,1061,Kazuo Ishiguro,Tate Reeves,1
628,614,Kamala Harris,Kay Ivey,1
614,787,Kay Ivey,Michelle Lujan Grisham,1
614,806,Kay Ivey,Muhammad Yunus,1
614,873,Kay Ivey,Paetongtarn Shinawatra,1
614,912,Kay Ivey,Pete Hegseth,1
